transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
MUM-2-1428,2,Mumbai,3894.08,FAILED,PAYMENT,SAVINGS,CUST10358,64,OTHER,ATM,INR,2025-05-03
MUM-2-6401,2,Mumbai,2247.77,FAILED,PAYMENT,LOAN,CUST50169,28,OTHER,ATM,INR,2025-05-03
MUM-2-5067,2,Mumbai,145.89,SUCCESS,WITHDRAWAL,SAVINGS,CUST42376,37,OTHER,MOBILE,INR,2025-05-03
MUM-2-7947,2,Mumbai,4935.94,SUCCESS,TRANSFER,CURRENT,CUST17676,39,FEMALE,BRANCH,INR,2025-05-03
MUM-2-5993,2,Mumbai,2384.06,SUCCESS,TRANSFER,LOAN,CUST95708,61,MALE,MOBILE,INR,2025-05-03
MUM-2-7790,2,Mumbai,916.71,FAILED,WITHDRAWAL,CURRENT,CUST39145,51,OTHER,BRANCH,INR,2025-05-03
MUM-2-7670,2,Mumbai,1651.78,FAILED,DEPOSIT,LOAN,CUST20218,63,MALE,MOBILE,INR,2025-05-03
MUM-2-6649,2,Mumbai,4601.43,SUCCESS,DEPOSIT,CURRENT,CUST95623,37,FEMALE,ATM,INR,2025-05-03
MUM-2-7847,2,Mumbai,510.72,FAILED,TRANSFER,CURRENT,CUST46490,20,FEMALE,MOBILE,INR,2025-05-03
MUM-2-6852,2,Mumbai,754.88,FAILED,PAYMENT,SAVINGS,CUST96071,64,FEMALE,INTERNET,INR,2025-05-03
MUM-2-2618,2,Mumbai,2496.14,SUCCESS,DEPOSIT,LOAN,CUST42408,30,OTHER,MOBILE,INR,2025-05-03
MUM-2-7320,2,Mumbai,2672.86,SUCCESS,TRANSFER,LOAN,CUST49975,45,OTHER,ATM,INR,2025-05-03
MUM-2-2725,2,Mumbai,2960.02,SUCCESS,WITHDRAWAL,CURRENT,CUST23147,48,MALE,MOBILE,INR,2025-05-03
MUM-2-1016,2,Mumbai,2685.47,SUCCESS,TRANSFER,CURRENT,CUST63453,55,MALE,MOBILE,INR,2025-05-03
MUM-2-2350,2,Mumbai,841.64,FAILED,DEPOSIT,SAVINGS,CUST40369,64,MALE,ATM,INR,2025-05-04
MUM-2-8818,2,Mumbai,625.53,FAILED,PAYMENT,SAVINGS,CUST77377,59,MALE,MOBILE,INR,2025-05-04
MUM-2-2092,2,Mumbai,4929.19,FAILED,WITHDRAWAL,CURRENT,CUST50666,25,OTHER,BRANCH,INR,2025-05-04
MUM-2-5767,2,Mumbai,4881.18,SUCCESS,TRANSFER,CURRENT,CUST39019,68,OTHER,BRANCH,INR,2025-05-04
MUM-2-7335,2,Mumbai,733.13,SUCCESS,TRANSFER,SAVINGS,CUST56947,19,MALE,BRANCH,INR,2025-05-04
MUM-2-4864,2,Mumbai,1943.28,FAILED,WITHDRAWAL,SAVINGS,CUST23850,62,MALE,ATM,INR,2025-05-04
MUM-2-5450,2,Mumbai,4312.84,SUCCESS,TRANSFER,LOAN,CUST92348,35,MALE,INTERNET,INR,2025-05-04
MUM-2-2053,2,Mumbai,3253.24,SUCCESS,PAYMENT,SAVINGS,CUST13987,36,FEMALE,BRANCH,INR,2025-05-04
MUM-2-3422,2,Mumbai,3592.63,FAILED,DEPOSIT,SAVINGS,CUST19094,68,MALE,ATM,INR,2025-05-04
MUM-2-3154,2,Mumbai,1614.49,SUCCESS,WITHDRAWAL,LOAN,CUST29938,48,MALE,INTERNET,INR,2025-05-04
MUM-2-3176,2,Mumbai,3892.57,FAILED,DEPOSIT,LOAN,CUST51211,65,OTHER,MOBILE,INR,2025-05-04
MUM-2-2289,2,Mumbai,1540.52,SUCCESS,PAYMENT,CURRENT,CUST20803,57,OTHER,BRANCH,INR,2025-05-04
MUM-2-8555,2,Mumbai,3366.29,SUCCESS,DEPOSIT,LOAN,CUST71720,38,OTHER,MOBILE,INR,2025-05-04
MUM-2-2014,2,Mumbai,2390.16,FAILED,TRANSFER,LOAN,CUST79528,50,MALE,ATM,INR,2025-05-04
MUM-2-6452,2,Mumbai,658.77,FAILED,DEPOSIT,SAVINGS,CUST49469,61,MALE,MOBILE,INR,2025-05-04
MUM-2-7944,2,Mumbai,2168.4,SUCCESS,WITHDRAWAL,SAVINGS,CUST72231,61,MALE,BRANCH,INR,2025-05-04
MUM-2-4451,2,Mumbai,4261.83,FAILED,PAYMENT,LOAN,CUST23064,40,MALE,MOBILE,INR,2025-05-04
MUM-2-4563,2,Mumbai,4257.03,SUCCESS,PAYMENT,SAVINGS,CUST62256,56,FEMALE,BRANCH,INR,2025-05-04
MUM-2-4285,2,Mumbai,133.11,SUCCESS,PAYMENT,CURRENT,CUST95745,67,OTHER,ATM,INR,2025-05-04
MUM-2-2510,2,Mumbai,543.14,SUCCESS,PAYMENT,CURRENT,CUST16137,47,FEMALE,BRANCH,INR,2025-05-04
MUM-2-8450,2,Mumbai,384.03,FAILED,WITHDRAWAL,CURRENT,CUST42157,63,FEMALE,BRANCH,INR,2025-05-05
MUM-2-9518,2,Mumbai,3842.05,SUCCESS,WITHDRAWAL,CURRENT,CUST75198,58,OTHER,INTERNET,INR,2025-05-05
MUM-2-8720,2,Mumbai,1178.24,FAILED,TRANSFER,SAVINGS,CUST26791,19,FEMALE,MOBILE,INR,2025-05-05
MUM-2-1901,2,Mumbai,1636.22,SUCCESS,TRANSFER,LOAN,CUST21714,67,OTHER,ATM,INR,2025-05-05
MUM-2-1981,2,Mumbai,821.96,FAILED,PAYMENT,LOAN,CUST83798,58,MALE,BRANCH,INR,2025-05-05
MUM-2-9071,2,Mumbai,162.0,FAILED,DEPOSIT,SAVINGS,CUST59803,29,OTHER,INTERNET,INR,2025-05-05
MUM-2-7346,2,Mumbai,4242.7,SUCCESS,WITHDRAWAL,LOAN,CUST29632,57,MALE,ATM,INR,2025-05-05
MUM-2-8208,2,Mumbai,4989.19,FAILED,DEPOSIT,CURRENT,CUST95716,25,OTHER,INTERNET,INR,2025-05-05
MUM-2-2657,2,Mumbai,371.54,FAILED,DEPOSIT,LOAN,CUST55157,41,FEMALE,MOBILE,INR,2025-05-05
MUM-2-4384,2,Mumbai,1064.38,FAILED,WITHDRAWAL,CURRENT,CUST57833,59,OTHER,BRANCH,INR,2025-05-05
MUM-2-9030,2,Mumbai,2146.02,SUCCESS,WITHDRAWAL,SAVINGS,CUST94500,56,OTHER,INTERNET,INR,2025-05-05
MUM-2-7542,2,Mumbai,2720.61,FAILED,TRANSFER,CURRENT,CUST87298,50,FEMALE,ATM,INR,2025-05-05
MUM-2-9401,2,Mumbai,3328.96,FAILED,DEPOSIT,SAVINGS,CUST85775,32,MALE,MOBILE,INR,2025-05-05
MUM-2-1754,2,Mumbai,1630.43,FAILED,PAYMENT,LOAN,CUST29674,35,FEMALE,ATM,INR,2025-05-05
MUM-2-4820,2,Mumbai,4641.23,FAILED,TRANSFER,LOAN,CUST63631,70,FEMALE,MOBILE,INR,2025-05-05
MUM-2-2185,2,Mumbai,1126.68,FAILED,PAYMENT,SAVINGS,CUST24378,20,MALE,BRANCH,INR,2025-05-05
MUM-2-4184,2,Mumbai,338.34,FAILED,DEPOSIT,CURRENT,CUST31584,70,FEMALE,MOBILE,INR,2025-05-05
MUM-2-5874,2,Mumbai,4541.82,SUCCESS,PAYMENT,LOAN,CUST53525,27,MALE,MOBILE,INR,2025-05-05
MUM-2-8103,2,Mumbai,752.38,SUCCESS,WITHDRAWAL,LOAN,CUST53224,67,OTHER,MOBILE,INR,2025-05-05
MUM-2-6572,2,Mumbai,2066.98,SUCCESS,PAYMENT,SAVINGS,CUST32469,21,FEMALE,MOBILE,INR,2025-05-05
MUM-2-1425,2,Mumbai,1018.32,SUCCESS,WITHDRAWAL,SAVINGS,CUST75906,24,MALE,ATM,INR,2025-05-06
MUM-2-8944,2,Mumbai,3985.14,FAILED,DEPOSIT,CURRENT,CUST80922,58,MALE,MOBILE,INR,2025-05-06
MUM-2-7656,2,Mumbai,4275.7,FAILED,WITHDRAWAL,LOAN,CUST72538,55,MALE,MOBILE,INR,2025-05-06
MUM-2-8910,2,Mumbai,2260.55,FAILED,TRANSFER,LOAN,CUST27060,36,MALE,INTERNET,INR,2025-05-06
MUM-2-3153,2,Mumbai,708.65,FAILED,DEPOSIT,SAVINGS,CUST93891,46,FEMALE,INTERNET,INR,2025-05-06
MUM-2-8335,2,Mumbai,3123.88,FAILED,DEPOSIT,SAVINGS,CUST24733,35,OTHER,MOBILE,INR,2025-05-06
MUM-2-2184,2,Mumbai,2031.03,FAILED,PAYMENT,CURRENT,CUST42605,53,MALE,MOBILE,INR,2025-05-06
MUM-2-9924,2,Mumbai,2485.09,SUCCESS,TRANSFER,CURRENT,CUST95605,34,FEMALE,INTERNET,INR,2025-05-06
MUM-2-3153,2,Mumbai,1021.45,FAILED,PAYMENT,CURRENT,CUST43301,31,MALE,INTERNET,INR,2025-05-06
MUM-2-6486,2,Mumbai,2774.1,FAILED,DEPOSIT,LOAN,CUST78424,25,FEMALE,MOBILE,INR,2025-05-06
MUM-2-8400,2,Mumbai,246.83,FAILED,WITHDRAWAL,LOAN,CUST17901,70,OTHER,MOBILE,INR,2025-05-06
MUM-2-7652,2,Mumbai,2967.91,SUCCESS,WITHDRAWAL,SAVINGS,CUST44615,54,FEMALE,INTERNET,INR,2025-05-06
MUM-2-8999,2,Mumbai,3996.08,FAILED,PAYMENT,LOAN,CUST87870,50,OTHER,MOBILE,INR,2025-05-06
MUM-2-3802,2,Mumbai,1782.29,FAILED,WITHDRAWAL,LOAN,CUST71764,51,OTHER,ATM,INR,2025-05-06
MUM-2-3663,2,Mumbai,4571.54,FAILED,WITHDRAWAL,LOAN,CUST39997,37,FEMALE,MOBILE,INR,2025-05-06
MUM-2-8210,2,Mumbai,2358.37,SUCCESS,PAYMENT,CURRENT,CUST12218,52,MALE,MOBILE,INR,2025-05-06
MUM-2-2363,2,Mumbai,560.09,FAILED,DEPOSIT,CURRENT,CUST50439,27,FEMALE,BRANCH,INR,2025-05-06
MUM-2-5413,2,Mumbai,1569.49,FAILED,WITHDRAWAL,SAVINGS,CUST43332,40,MALE,ATM,INR,2025-05-06
MUM-2-5928,2,Mumbai,2323.75,SUCCESS,DEPOSIT,CURRENT,CUST89285,60,FEMALE,MOBILE,INR,2025-05-06
MUM-2-9977,2,Mumbai,1790.53,FAILED,PAYMENT,SAVINGS,CUST55004,57,OTHER,MOBILE,INR,2025-05-06
MUM-2-7613,2,Mumbai,3446.34,FAILED,DEPOSIT,LOAN,CUST88681,35,MALE,ATM,INR,2025-05-07
MUM-2-6255,2,Mumbai,4155.44,FAILED,WITHDRAWAL,SAVINGS,CUST57174,18,OTHER,BRANCH,INR,2025-05-07
MUM-2-5536,2,Mumbai,1875.26,FAILED,WITHDRAWAL,SAVINGS,CUST58294,37,MALE,ATM,INR,2025-05-07
MUM-2-9907,2,Mumbai,4904.33,SUCCESS,WITHDRAWAL,CURRENT,CUST23106,47,OTHER,BRANCH,INR,2025-05-07
MUM-2-7419,2,Mumbai,1643.14,SUCCESS,PAYMENT,LOAN,CUST44723,27,MALE,ATM,INR,2025-05-07
MUM-2-7078,2,Mumbai,3602.78,FAILED,WITHDRAWAL,LOAN,CUST98348,44,MALE,INTERNET,INR,2025-05-07
MUM-2-9743,2,Mumbai,2349.74,SUCCESS,PAYMENT,CURRENT,CUST24518,23,FEMALE,BRANCH,INR,2025-05-07
MUM-2-3689,2,Mumbai,4264.62,SUCCESS,WITHDRAWAL,CURRENT,CUST34072,34,OTHER,MOBILE,INR,2025-05-07
MUM-2-6566,2,Mumbai,1303.42,SUCCESS,DEPOSIT,CURRENT,CUST47970,39,OTHER,ATM,INR,2025-05-07
MUM-2-8882,2,Mumbai,2248.14,FAILED,DEPOSIT,LOAN,CUST36506,24,OTHER,INTERNET,INR,2025-05-07
MUM-2-8862,2,Mumbai,2360.29,FAILED,WITHDRAWAL,LOAN,CUST51348,29,FEMALE,MOBILE,INR,2025-05-07
MUM-2-3648,2,Mumbai,2682.6,SUCCESS,PAYMENT,SAVINGS,CUST68212,59,OTHER,INTERNET,INR,2025-05-07
MUM-2-2378,2,Mumbai,525.14,FAILED,DEPOSIT,LOAN,CUST39194,46,OTHER,BRANCH,INR,2025-05-07
MUM-2-9023,2,Mumbai,3321.73,FAILED,DEPOSIT,SAVINGS,CUST48305,28,FEMALE,ATM,INR,2025-05-07
MUM-2-3744,2,Mumbai,1817.57,SUCCESS,WITHDRAWAL,CURRENT,CUST70122,45,OTHER,ATM,INR,2025-05-07
MUM-2-8809,2,Mumbai,585.05,FAILED,WITHDRAWAL,LOAN,CUST91530,63,FEMALE,ATM,INR,2025-05-07
MUM-2-5187,2,Mumbai,4570.48,SUCCESS,PAYMENT,CURRENT,CUST71547,40,MALE,MOBILE,INR,2025-05-07
MUM-2-8820,2,Mumbai,4115.18,FAILED,PAYMENT,CURRENT,CUST51985,28,FEMALE,ATM,INR,2025-05-07
MUM-2-1151,2,Mumbai,4839.86,FAILED,DEPOSIT,CURRENT,CUST26438,38,FEMALE,BRANCH,INR,2025-05-07
MUM-2-9090,2,Mumbai,4605.34,SUCCESS,TRANSFER,CURRENT,CUST65045,21,MALE,ATM,INR,2025-05-07
