transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
PUN-3-1247,3,Pune,1437.44,SUCCESS,WITHDRAWAL,SAVINGS,CUST28654,24,MALE,BRANCH,INR,2025-05-03
PUN-3-8452,3,Pune,3551.64,SUCCESS,TRANSFER,SAVINGS,CUST19854,60,FEMALE,ATM,INR,2025-05-04
PUN-3-6375,3,Pune,120.49,SUCCESS,TRANSFER,CURRENT,CUST85024,66,MALE,BRANCH,INR,2025-05-04
PUN-3-1298,3,Pune,758.38,SUCCESS,WITHDRAWAL,LOAN,CUST49720,26,MALE,INTERNET,INR,2025-05-04
PUN-3-3689,3,Pune,1137.35,SUCCESS,PAYMENT,CURRENT,CUST46139,48,MALE,ATM,INR,2025-05-04
PUN-3-8790,3,Pune,2617.95,FAILED,DEPOSIT,SAVINGS,CUST74550,52,MALE,ATM,INR,2025-05-04
PUN-3-9651,3,Pune,2148.04,FAILED,WITHDRAWAL,LOAN,CUST34455,22,FEMALE,MOBILE,INR,2025-05-04
PUN-3-9896,3,Pune,716.14,FAILED,DEPOSIT,LOAN,CUST42966,18,MALE,MOBILE,INR,2025-05-04
PUN-3-2226,3,Pune,3921.67,FAILED,PAYMENT,SAVINGS,CUST28909,29,MALE,ATM,INR,2025-05-04
PUN-3-5340,3,Pune,2863.31,FAILED,TRANSFER,SAVINGS,CUST80044,64,FEMALE,MOBILE,INR,2025-05-04
PUN-3-8995,3,Pune,1466.62,SUCCESS,TRANSFER,CURRENT,CUST50916,56,OTHER,INTERNET,INR,2025-05-04
PUN-3-6567,3,Pune,2716.33,FAILED,PAYMENT,LOAN,CUST65778,30,MALE,INTERNET,INR,2025-05-04
PUN-3-6963,3,Pune,1172.74,SUCCESS,DEPOSIT,CURRENT,CUST57123,23,MALE,MOBILE,INR,2025-05-04
PUN-3-8923,3,Pune,1830.31,FAILED,PAYMENT,LOAN,CUST48457,30,MALE,INTERNET,INR,2025-05-04
PUN-3-4076,3,Pune,2679.85,SUCCESS,DEPOSIT,CURRENT,CUST28854,20,FEMALE,ATM,INR,2025-05-04
PUN-3-7655,3,Pune,1852.03,FAILED,WITHDRAWAL,CURRENT,CUST59469,27,FEMALE,BRANCH,INR,2025-05-04
PUN-3-4961,3,Pune,3792.61,SUCCESS,TRANSFER,LOAN,CUST68067,41,OTHER,MOBILE,INR,2025-05-04
PUN-3-6547,3,Pune,1732.77,SUCCESS,TRANSFER,LOAN,CUST61060,33,FEMALE,MOBILE,INR,2025-05-04
PUN-3-3091,3,Pune,4769.2,FAILED,WITHDRAWAL,SAVINGS,CUST96517,35,MALE,BRANCH,INR,2025-05-04
PUN-3-6809,3,Pune,4635.14,SUCCESS,PAYMENT,LOAN,CUST31049,52,FEMALE,ATM,INR,2025-05-04
PUN-3-5068,3,Pune,3563.37,FAILED,WITHDRAWAL,LOAN,CUST56774,69,OTHER,BRANCH,INR,2025-05-04
PUN-3-9871,3,Pune,1163.59,SUCCESS,PAYMENT,LOAN,CUST95460,54,OTHER,BRANCH,INR,2025-05-05
PUN-3-7255,3,Pune,3847.11,SUCCESS,PAYMENT,SAVINGS,CUST56865,69,FEMALE,MOBILE,INR,2025-05-05
PUN-3-9650,3,Pune,565.36,FAILED,DEPOSIT,LOAN,CUST32701,40,FEMALE,ATM,INR,2025-05-05
PUN-3-2825,3,Pune,4819.51,FAILED,TRANSFER,SAVINGS,CUST41439,40,OTHER,INTERNET,INR,2025-05-05
PUN-3-4836,3,Pune,3545.25,FAILED,TRANSFER,SAVINGS,CUST12448,35,OTHER,ATM,INR,2025-05-05
PUN-3-9323,3,Pune,1661.27,FAILED,TRANSFER,SAVINGS,CUST22681,41,MALE,BRANCH,INR,2025-05-05
PUN-3-8828,3,Pune,1857.6,SUCCESS,TRANSFER,CURRENT,CUST34999,30,OTHER,MOBILE,INR,2025-05-05
PUN-3-2738,3,Pune,4683.11,SUCCESS,PAYMENT,SAVINGS,CUST20489,18,FEMALE,BRANCH,INR,2025-05-05
PUN-3-2263,3,Pune,251.14,SUCCESS,WITHDRAWAL,LOAN,CUST28421,30,OTHER,MOBILE,INR,2025-05-05
PUN-3-5968,3,Pune,1617.49,SUCCESS,DEPOSIT,CURRENT,CUST72516,22,FEMALE,BRANCH,INR,2025-05-05
PUN-3-7784,3,Pune,3652.5,FAILED,WITHDRAWAL,LOAN,CUST70564,60,FEMALE,BRANCH,INR,2025-05-05
PUN-3-6986,3,Pune,4769.39,SUCCESS,TRANSFER,SAVINGS,CUST61391,66,MALE,INTERNET,INR,2025-05-05
PUN-3-6678,3,Pune,2270.61,SUCCESS,DEPOSIT,SAVINGS,CUST75042,62,OTHER,ATM,INR,2025-05-05
PUN-3-3588,3,Pune,2013.93,FAILED,TRANSFER,CURRENT,CUST29068,33,OTHER,MOBILE,INR,2025-05-05
PUN-3-7629,3,Pune,1656.03,SUCCESS,TRANSFER,LOAN,CUST44883,56,MALE,ATM,INR,2025-05-05
PUN-3-5948,3,Pune,1941.7,FAILED,WITHDRAWAL,LOAN,CUST10372,34,OTHER,ATM,INR,2025-05-05
PUN-3-7032,3,Pune,1134.15,FAILED,TRANSFER,CURRENT,CUST74464,63,MALE,ATM,INR,2025-05-05
PUN-3-9891,3,Pune,1304.99,FAILED,PAYMENT,LOAN,CUST46648,48,FEMALE,MOBILE,INR,2025-05-05
PUN-3-8753,3,Pune,3651.75,FAILED,WITHDRAWAL,LOAN,CUST88539,26,FEMALE,ATM,INR,2025-05-05
PUN-3-1568,3,Pune,1875.01,SUCCESS,TRANSFER,LOAN,CUST40339,63,MALE,BRANCH,INR,2025-05-05
PUN-3-7099,3,Pune,2627.67,FAILED,DEPOSIT,SAVINGS,CUST63970,54,MALE,ATM,INR,2025-05-06
PUN-3-8538,3,Pune,3337.04,FAILED,TRANSFER,LOAN,CUST62284,22,FEMALE,MOBILE,INR,2025-05-06
PUN-3-1349,3,Pune,2946.16,SUCCESS,TRANSFER,SAVINGS,CUST94276,43,FEMALE,BRANCH,INR,2025-05-06
PUN-3-7704,3,Pune,4881.01,SUCCESS,TRANSFER,SAVINGS,CUST53695,46,MALE,INTERNET,INR,2025-05-06
PUN-3-9068,3,Pune,2108.19,FAILED,PAYMENT,SAVINGS,CUST75194,28,MALE,INTERNET,INR,2025-05-06
PUN-3-4537,3,Pune,4664.33,FAILED,WITHDRAWAL,SAVINGS,CUST33783,39,MALE,BRANCH,INR,2025-05-06
PUN-3-7031,3,Pune,929.93,FAILED,PAYMENT,CURRENT,CUST34171,44,FEMALE,ATM,INR,2025-05-06
PUN-3-4244,3,Pune,1441.47,FAILED,WITHDRAWAL,LOAN,CUST12177,28,MALE,BRANCH,INR,2025-05-06
PUN-3-9398,3,Pune,1896.63,SUCCESS,DEPOSIT,CURRENT,CUST59431,53,FEMALE,ATM,INR,2025-05-06
PUN-3-3234,3,Pune,3135.18,FAILED,DEPOSIT,SAVINGS,CUST49840,62,OTHER,BRANCH,INR,2025-05-06
PUN-3-7368,3,Pune,755.74,SUCCESS,PAYMENT,LOAN,CUST96963,59,OTHER,ATM,INR,2025-05-06
PUN-3-2209,3,Pune,4237.82,SUCCESS,TRANSFER,CURRENT,CUST71765,45,FEMALE,INTERNET,INR,2025-05-06
PUN-3-5224,3,Pune,1337.85,FAILED,TRANSFER,SAVINGS,CUST46529,67,MALE,ATM,INR,2025-05-06
PUN-3-6990,3,Pune,2438.68,SUCCESS,PAYMENT,LOAN,CUST42020,25,OTHER,INTERNET,INR,2025-05-06
PUN-3-2806,3,Pune,1695.63,SUCCESS,DEPOSIT,SAVINGS,CUST79193,60,FEMALE,BRANCH,INR,2025-05-06
PUN-3-6295,3,Pune,706.08,FAILED,TRANSFER,SAVINGS,CUST90008,51,FEMALE,INTERNET,INR,2025-05-06
PUN-3-1269,3,Pune,3621.34,FAILED,PAYMENT,CURRENT,CUST95835,33,MALE,INTERNET,INR,2025-05-06
PUN-3-4919,3,Pune,521.09,FAILED,DEPOSIT,LOAN,CUST15210,59,MALE,INTERNET,INR,2025-05-06
PUN-3-9747,3,Pune,1468.36,SUCCESS,TRANSFER,LOAN,CUST62095,24,MALE,ATM,INR,2025-05-06
PUN-3-5782,3,Pune,2010.57,SUCCESS,DEPOSIT,LOAN,CUST93640,70,MALE,INTERNET,INR,2025-05-06
PUN-3-2010,3,Pune,1747.53,SUCCESS,WITHDRAWAL,CURRENT,CUST24039,27,OTHER,MOBILE,INR,2025-05-07
PUN-3-9377,3,Pune,4486.54,SUCCESS,DEPOSIT,LOAN,CUST32156,52,MALE,ATM,INR,2025-05-07
PUN-3-6898,3,Pune,1952.04,SUCCESS,WITHDRAWAL,SAVINGS,CUST42079,35,MALE,MOBILE,INR,2025-05-07
PUN-3-3875,3,Pune,842.3,SUCCESS,DEPOSIT,LOAN,CUST92708,48,MALE,ATM,INR,2025-05-07
PUN-3-5846,3,Pune,886.81,SUCCESS,PAYMENT,LOAN,CUST92502,69,OTHER,MOBILE,INR,2025-05-07
PUN-3-5093,3,Pune,4264.58,FAILED,PAYMENT,LOAN,CUST26457,31,FEMALE,ATM,INR,2025-05-07
PUN-3-7692,3,Pune,418.87,SUCCESS,PAYMENT,CURRENT,CUST52033,24,OTHER,BRANCH,INR,2025-05-07
PUN-3-4724,3,Pune,3640.37,FAILED,WITHDRAWAL,CURRENT,CUST88198,31,MALE,INTERNET,INR,2025-05-07
PUN-3-4220,3,Pune,3555.05,FAILED,PAYMENT,LOAN,CUST25164,26,FEMALE,BRANCH,INR,2025-05-07
PUN-3-4870,3,Pune,1300.83,FAILED,WITHDRAWAL,CURRENT,CUST67231,34,OTHER,INTERNET,INR,2025-05-07
PUN-3-3257,3,Pune,3800.22,FAILED,DEPOSIT,SAVINGS,CUST43254,56,FEMALE,ATM,INR,2025-05-07
PUN-3-8911,3,Pune,1193.83,SUCCESS,PAYMENT,SAVINGS,CUST89953,20,OTHER,BRANCH,INR,2025-05-07
PUN-3-9184,3,Pune,4583.11,SUCCESS,WITHDRAWAL,CURRENT,CUST12285,23,MALE,ATM,INR,2025-05-07
PUN-3-8298,3,Pune,739.01,FAILED,PAYMENT,CURRENT,CUST27776,49,MALE,ATM,INR,2025-05-07
PUN-3-9214,3,Pune,2742.06,FAILED,DEPOSIT,SAVINGS,CUST81799,68,FEMALE,MOBILE,INR,2025-05-07
PUN-3-2169,3,Pune,2693.89,SUCCESS,WITHDRAWAL,LOAN,CUST80597,67,OTHER,ATM,INR,2025-05-07
PUN-3-9719,3,Pune,1998.6,FAILED,DEPOSIT,CURRENT,CUST22063,58,FEMALE,INTERNET,INR,2025-05-07
PUN-3-3502,3,Pune,993.56,FAILED,TRANSFER,LOAN,CUST97630,28,MALE,INTERNET,INR,2025-05-07
PUN-3-5365,3,Pune,4916.73,FAILED,PAYMENT,SAVINGS,CUST35677,19,MALE,MOBILE,INR,2025-05-07
PUN-3-8835,3,Pune,4454.82,FAILED,PAYMENT,CURRENT,CUST46812,63,MALE,MOBILE,INR,2025-05-07
