transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
MUM-4-9094,4,Mumbai,3513.24,FAILED,TRANSFER,SAVINGS,CUST50607,59,FEMALE,ATM,INR,2025-05-05
MUM-4-9048,4,Mumbai,1360.13,SUCCESS,WITHDRAWAL,LOAN,CUST78627,70,FEMALE,INTERNET,INR,2025-05-05
MUM-4-8197,4,Mumbai,4762.6,SUCCESS,TRANSFER,LOAN,CUST17737,56,FEMALE,MOBILE,INR,2025-05-05
MUM-4-1813,4,Mumbai,3884.63,FAILED,WITHDRAWAL,SAVINGS,CUST86944,34,OTHER,ATM,INR,2025-05-05
MUM-4-4789,4,Mumbai,3324.56,SUCCESS,TRANSFER,LOAN,CUST15550,27,MALE,ATM,INR,2025-05-05
MUM-4-9830,4,Mumbai,4046.03,SUCCESS,WITHDRAWAL,SAVINGS,CUST54722,35,OTHER,MOBILE,INR,2025-05-05
MUM-4-8774,4,Mumbai,3520.91,SUCCESS,WITHDRAWAL,SAVINGS,CUST14367,36,MALE,ATM,INR,2025-05-05
MUM-4-8829,4,Mumbai,3966.47,SUCCESS,DEPOSIT,SAVINGS,CUST15083,49,OTHER,BRANCH,INR,2025-05-05
MUM-4-6912,4,Mumbai,1073.53,FAILED,DEPOSIT,CURRENT,CUST27441,61,FEMALE,ATM,INR,2025-05-05
MUM-4-5354,4,Mumbai,3035.59,FAILED,DEPOSIT,LOAN,CUST29899,44,OTHER,INTERNET,INR,2025-05-05
MUM-4-5095,4,Mumbai,2228.51,SUCCESS,DEPOSIT,CURRENT,CUST85565,48,MALE,BRANCH,INR,2025-05-05
MUM-4-2951,4,Mumbai,2666.1,SUCCESS,TRANSFER,CURRENT,CUST55569,60,MALE,BRANCH,INR,2025-05-05
MUM-4-8220,4,Mumbai,4337.87,SUCCESS,TRANSFER,SAVINGS,CUST41154,45,OTHER,ATM,INR,2025-05-05
MUM-4-4656,4,Mumbai,1358.56,FAILED,WITHDRAWAL,SAVINGS,CUST53796,28,FEMALE,MOBILE,INR,2025-05-05
MUM-4-1341,4,Mumbai,4616.52,SUCCESS,PAYMENT,LOAN,CUST46521,51,FEMALE,BRANCH,INR,2025-05-05
MUM-4-9830,4,Mumbai,2038.04,SUCCESS,PAYMENT,LOAN,CUST47323,60,OTHER,ATM,INR,2025-05-05
MUM-4-7852,4,Mumbai,136.19,FAILED,DEPOSIT,CURRENT,CUST87661,52,MALE,ATM,INR,2025-05-05
MUM-4-9090,4,Mumbai,2900.64,FAILED,PAYMENT,CURRENT,CUST42811,33,OTHER,MOBILE,INR,2025-05-05
MUM-4-3106,4,Mumbai,4707.2,SUCCESS,WITHDRAWAL,CURRENT,CUST20694,48,OTHER,MOBILE,INR,2025-05-05
MUM-4-5623,4,Mumbai,4579.01,SUCCESS,DEPOSIT,CURRENT,CUST31224,29,FEMALE,ATM,INR,2025-05-05
MUM-4-1726,4,Mumbai,1641.24,SUCCESS,TRANSFER,SAVINGS,CUST81685,32,MALE,ATM,INR,2025-05-06
MUM-4-3368,4,Mumbai,3754.52,FAILED,TRANSFER,LOAN,CUST26063,36,MALE,MOBILE,INR,2025-05-06
MUM-4-9798,4,Mumbai,3276.85,FAILED,PAYMENT,SAVINGS,CUST98505,60,OTHER,BRANCH,INR,2025-05-06
MUM-4-5851,4,Mumbai,4074.92,FAILED,TRANSFER,CURRENT,CUST69141,67,MALE,ATM,INR,2025-05-06
MUM-4-1964,4,Mumbai,528.07,SUCCESS,WITHDRAWAL,SAVINGS,CUST75728,40,FEMALE,MOBILE,INR,2025-05-06
MUM-4-6348,4,Mumbai,4619.89,FAILED,TRANSFER,LOAN,CUST80306,40,MALE,MOBILE,INR,2025-05-06
MUM-4-5600,4,Mumbai,4339.31,SUCCESS,WITHDRAWAL,CURRENT,CUST54668,19,FEMALE,MOBILE,INR,2025-05-06
MUM-4-8091,4,Mumbai,4731.51,SUCCESS,PAYMENT,LOAN,CUST41373,41,FEMALE,INTERNET,INR,2025-05-06
MUM-4-5526,4,Mumbai,1619.29,FAILED,DEPOSIT,SAVINGS,CUST30249,41,FEMALE,MOBILE,INR,2025-05-06
MUM-4-3954,4,Mumbai,661.68,SUCCESS,DEPOSIT,SAVINGS,CUST99044,27,OTHER,BRANCH,INR,2025-05-06
MUM-4-9964,4,Mumbai,2391.36,FAILED,WITHDRAWAL,SAVINGS,CUST94630,44,FEMALE,INTERNET,INR,2025-05-06
MUM-4-4557,4,Mumbai,2382.33,FAILED,PAYMENT,CURRENT,CUST49009,28,MALE,MOBILE,INR,2025-05-06
MUM-4-2314,4,Mumbai,2475.46,FAILED,TRANSFER,SAVINGS,CUST80202,42,FEMALE,ATM,INR,2025-05-06
MUM-4-1344,4,Mumbai,3526.07,SUCCESS,PAYMENT,CURRENT,CUST89274,25,OTHER,ATM,INR,2025-05-06
MUM-4-7915,4,Mumbai,4985.02,SUCCESS,PAYMENT,LOAN,CUST92496,19,OTHER,MOBILE,INR,2025-05-06
MUM-4-1611,4,Mumbai,2678.0,SUCCESS,PAYMENT,LOAN,CUST56605,57,MALE,INTERNET,INR,2025-05-06
MUM-4-4914,4,Mumbai,2884.67,FAILED,DEPOSIT,CURRENT,CUST66194,39,OTHER,ATM,INR,2025-05-06
MUM-4-6297,4,Mumbai,1652.23,SUCCESS,TRANSFER,LOAN,CUST57246,25,FEMALE,MOBILE,INR,2025-05-06
MUM-4-8608,4,Mumbai,2201.39,SUCCESS,PAYMENT,LOAN,CUST61051,52,OTHER,BRANCH,INR,2025-05-06
MUM-4-6496,4,Mumbai,2827.65,SUCCESS,PAYMENT,CURRENT,CUST34509,54,FEMALE,MOBILE,INR,2025-05-06
MUM-4-4011,4,Mumbai,4908.83,SUCCESS,DEPOSIT,LOAN,CUST13311,35,FEMALE,MOBILE,INR,2025-05-07
MUM-4-6490,4,Mumbai,4661.81,SUCCESS,WITHDRAWAL,SAVINGS,CUST43435,33,FEMALE,MOBILE,INR,2025-05-07
MUM-4-4785,4,Mumbai,186.81,FAILED,DEPOSIT,LOAN,CUST71368,21,FEMALE,INTERNET,INR,2025-05-07
MUM-4-4477,4,Mumbai,4717.46,FAILED,WITHDRAWAL,CURRENT,CUST20803,68,FEMALE,MOBILE,INR,2025-05-07
MUM-4-5389,4,Mumbai,4470.94,FAILED,DEPOSIT,SAVINGS,CUST57608,55,MALE,INTERNET,INR,2025-05-07
MUM-4-2342,4,Mumbai,1480.27,SUCCESS,WITHDRAWAL,LOAN,CUST99261,23,OTHER,MOBILE,INR,2025-05-07
MUM-4-7243,4,Mumbai,4141.49,FAILED,WITHDRAWAL,CURRENT,CUST86213,46,MALE,MOBILE,INR,2025-05-07
MUM-4-6794,4,Mumbai,916.63,SUCCESS,PAYMENT,LOAN,CUST56856,41,OTHER,INTERNET,INR,2025-05-07
MUM-4-3501,4,Mumbai,4594.19,FAILED,DEPOSIT,SAVINGS,CUST60985,50,MALE,BRANCH,INR,2025-05-07
MUM-4-2647,4,Mumbai,4420.92,FAILED,DEPOSIT,LOAN,CUST18210,19,FEMALE,INTERNET,INR,2025-05-07
MUM-4-7185,4,Mumbai,1684.46,FAILED,PAYMENT,SAVINGS,CUST84596,29,OTHER,ATM,INR,2025-05-07
MUM-4-2591,4,Mumbai,1115.85,FAILED,PAYMENT,CURRENT,CUST29414,35,MALE,INTERNET,INR,2025-05-07
MUM-4-7800,4,Mumbai,3626.31,FAILED,DEPOSIT,SAVINGS,CUST70207,59,OTHER,BRANCH,INR,2025-05-07
MUM-4-7282,4,Mumbai,3732.33,FAILED,WITHDRAWAL,CURRENT,CUST61135,30,FEMALE,MOBILE,INR,2025-05-07
MUM-4-4646,4,Mumbai,305.48,SUCCESS,PAYMENT,LOAN,CUST46359,33,FEMALE,BRANCH,INR,2025-05-07
MUM-4-6429,4,Mumbai,3709.8,SUCCESS,WITHDRAWAL,SAVINGS,CUST71427,20,OTHER,ATM,INR,2025-05-07
MUM-4-2006,4,Mumbai,1272.25,SUCCESS,DEPOSIT,LOAN,CUST40886,62,OTHER,INTERNET,INR,2025-05-07
MUM-4-8982,4,Mumbai,4133.57,SUCCESS,PAYMENT,LOAN,CUST17303,59,FEMALE,BRANCH,INR,2025-05-07
MUM-4-6825,4,Mumbai,2944.14,FAILED,DEPOSIT,SAVINGS,CUST89755,42,FEMALE,ATM,INR,2025-05-07
MUM-4-8614,4,Mumbai,2994.05,SUCCESS,TRANSFER,CURRENT,CUST94310,53,OTHER,INTERNET,INR,2025-05-07
