transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
BAN-5-6249,5,Bangalore,2178.71,FAILED,WITHDRAWAL,SAVINGS,CUST34143,19,OTHER,ATM,INR,2025-05-02
BAN-5-5363,5,Bangalore,2736.93,SUCCESS,PAYMENT,SAVINGS,CUST23698,48,MALE,BRANCH,INR,2025-05-02
BAN-5-5851,5,Bangalore,1675.79,SUCCESS,TRANSFER,SAVINGS,CUST89682,52,OTHER,INTERNET,INR,2025-05-02
BAN-5-8491,5,Bangalore,1590.82,SUCCESS,WITHDRAWAL,CURRENT,CUST24392,21,OTHER,BRANCH,INR,2025-05-02
BAN-5-4710,5,Bangalore,1295.79,FAILED,WITHDRAWAL,SAVINGS,CUST59597,27,MALE,ATM,INR,2025-05-02
BAN-5-5568,5,Bangalore,4425.01,SUCCESS,PAYMENT,CURRENT,CUST44804,22,MALE,MOBILE,INR,2025-05-02
BAN-5-1379,5,Bangalore,844.31,SUCCESS,DEPOSIT,LOAN,CUST96151,45,FEMALE,BRANCH,INR,2025-05-02
BAN-5-8144,5,Bangalore,4160.88,FAILED,WITHDRAWAL,LOAN,CUST84593,21,FEMALE,BRANCH,INR,2025-05-03
BAN-5-7956,5,Bangalore,310.45,FAILED,TRANSFER,SAVINGS,CUST83146,46,OTHER,ATM,INR,2025-05-03
BAN-5-2785,5,Bangalore,1742.83,SUCCESS,WITHDRAWAL,SAVINGS,CUST19640,29,FEMALE,BRANCH,INR,2025-05-03
BAN-5-7148,5,Bangalore,348.58,FAILED,TRANSFER,CURRENT,CUST72003,18,FEMALE,INTERNET,INR,2025-05-03
BAN-5-7658,5,Bangalore,805.0,FAILED,TRANSFER,LOAN,CUST42417,39,OTHER,ATM,INR,2025-05-03
BAN-5-4746,5,Bangalore,4276.57,SUCCESS,DEPOSIT,LOAN,CUST66133,26,FEMALE,BRANCH,INR,2025-05-03
BAN-5-3707,5,Bangalore,2143.32,FAILED,WITHDRAWAL,CURRENT,CUST39046,47,FEMALE,INTERNET,INR,2025-05-03
BAN-5-6733,5,Bangalore,1532.86,FAILED,WITHDRAWAL,SAVINGS,CUST36409,25,FEMALE,MOBILE,INR,2025-05-03
BAN-5-6187,5,Bangalore,3885.52,FAILED,WITHDRAWAL,SAVINGS,CUST78333,60,FEMALE,MOBILE,INR,2025-05-03
BAN-5-9175,5,Bangalore,1770.33,FAILED,PAYMENT,CURRENT,CUST50081,32,FEMALE,ATM,INR,2025-05-03
BAN-5-2813,5,Bangalore,2748.46,FAILED,WITHDRAWAL,SAVINGS,CUST10448,38,OTHER,BRANCH,INR,2025-05-03
BAN-5-9459,5,Bangalore,1350.69,SUCCESS,WITHDRAWAL,SAVINGS,CUST51138,69,OTHER,INTERNET,INR,2025-05-03
BAN-5-8182,5,Bangalore,4092.57,FAILED,WITHDRAWAL,SAVINGS,CUST39767,54,MALE,BRANCH,INR,2025-05-03
BAN-5-3918,5,Bangalore,1609.99,SUCCESS,PAYMENT,CURRENT,CUST97030,62,MALE,ATM,INR,2025-05-03
BAN-5-8532,5,Bangalore,4668.61,FAILED,TRANSFER,CURRENT,CUST28856,37,FEMALE,MOBILE,INR,2025-05-03
BAN-5-9843,5,Bangalore,1942.37,FAILED,DEPOSIT,SAVINGS,CUST76360,25,FEMALE,INTERNET,INR,2025-05-03
BAN-5-4169,5,Bangalore,4052.28,SUCCESS,PAYMENT,SAVINGS,CUST77601,44,FEMALE,INTERNET,INR,2025-05-03
BAN-5-7736,5,Bangalore,620.66,SUCCESS,WITHDRAWAL,SAVINGS,CUST56445,57,MALE,MOBILE,INR,2025-05-03
BAN-5-9510,5,Bangalore,517.45,SUCCESS,TRANSFER,SAVINGS,CUST87013,68,FEMALE,ATM,INR,2025-05-03
BAN-5-5023,5,Bangalore,1318.22,FAILED,PAYMENT,LOAN,CUST76316,22,MALE,INTERNET,INR,2025-05-03
BAN-5-8600,5,Bangalore,927.25,SUCCESS,PAYMENT,SAVINGS,CUST82190,58,MALE,BRANCH,INR,2025-05-04
BAN-5-5431,5,Bangalore,374.87,FAILED,PAYMENT,SAVINGS,CUST49146,26,FEMALE,BRANCH,INR,2025-05-04
BAN-5-9255,5,Bangalore,4541.57,SUCCESS,PAYMENT,SAVINGS,CUST30813,22,FEMALE,ATM,INR,2025-05-04
BAN-5-4436,5,Bangalore,3722.84,SUCCESS,DEPOSIT,LOAN,CUST21406,22,OTHER,MOBILE,INR,2025-05-04
BAN-5-8650,5,Bangalore,2367.53,SUCCESS,PAYMENT,CURRENT,CUST94174,44,MALE,MOBILE,INR,2025-05-04
BAN-5-5712,5,Bangalore,4666.34,SUCCESS,WITHDRAWAL,SAVINGS,CUST13536,59,OTHER,INTERNET,INR,2025-05-04
BAN-5-5678,5,Bangalore,3168.13,FAILED,DEPOSIT,CURRENT,CUST68343,51,FEMALE,MOBILE,INR,2025-05-04
BAN-5-7745,5,Bangalore,654.32,FAILED,DEPOSIT,LOAN,CUST19492,39,FEMALE,MOBILE,INR,2025-05-04
BAN-5-9996,5,Bangalore,3992.45,SUCCESS,DEPOSIT,CURRENT,CUST66909,21,MALE,INTERNET,INR,2025-05-04
BAN-5-7048,5,Bangalore,1112.19,SUCCESS,PAYMENT,LOAN,CUST16006,46,OTHER,ATM,INR,2025-05-04
BAN-5-2330,5,Bangalore,3395.12,FAILED,DEPOSIT,CURRENT,CUST75725,28,MALE,INTERNET,INR,2025-05-04
BAN-5-8201,5,Bangalore,965.96,SUCCESS,TRANSFER,SAVINGS,CUST82342,19,FEMALE,INTERNET,INR,2025-05-04
BAN-5-1202,5,Bangalore,2520.93,FAILED,TRANSFER,SAVINGS,CUST78513,21,OTHER,BRANCH,INR,2025-05-04
BAN-5-3606,5,Bangalore,4363.72,SUCCESS,PAYMENT,LOAN,CUST53908,39,FEMALE,MOBILE,INR,2025-05-04
BAN-5-3058,5,Bangalore,3146.59,SUCCESS,DEPOSIT,LOAN,CUST74146,67,FEMALE,INTERNET,INR,2025-05-04
BAN-5-5456,5,Bangalore,3111.32,FAILED,WITHDRAWAL,LOAN,CUST30176,50,OTHER,BRANCH,INR,2025-05-04
BAN-5-2730,5,Bangalore,944.89,SUCCESS,WITHDRAWAL,LOAN,CUST37293,65,OTHER,INTERNET,INR,2025-05-04
BAN-5-6977,5,Bangalore,3885.18,FAILED,TRANSFER,LOAN,CUST33361,23,MALE,INTERNET,INR,2025-05-04
BAN-5-1975,5,Bangalore,694.79,FAILED,WITHDRAWAL,LOAN,CUST31161,46,FEMALE,INTERNET,INR,2025-05-04
BAN-5-8130,5,Bangalore,4443.46,FAILED,PAYMENT,CURRENT,CUST50120,38,FEMALE,MOBILE,INR,2025-05-04
BAN-5-6399,5,Bangalore,1948.61,SUCCESS,DEPOSIT,CURRENT,CUST16570,51,FEMALE,INTERNET,INR,2025-05-05
BAN-5-2841,5,Bangalore,2417.68,FAILED,TRANSFER,LOAN,CUST89163,42,OTHER,BRANCH,INR,2025-05-05
BAN-5-7470,5,Bangalore,1110.56,SUCCESS,PAYMENT,LOAN,CUST79576,43,OTHER,MOBILE,INR,2025-05-05
BAN-5-7122,5,Bangalore,4406.66,FAILED,PAYMENT,CURRENT,CUST31988,23,OTHER,ATM,INR,2025-05-05
BAN-5-4415,5,Bangalore,2535.41,SUCCESS,WITHDRAWAL,LOAN,CUST98091,19,FEMALE,ATM,INR,2025-05-05
BAN-5-5009,5,Bangalore,1200.45,SUCCESS,PAYMENT,SAVINGS,CUST22715,32,FEMALE,BRANCH,INR,2025-05-05
BAN-5-8959,5,Bangalore,1786.94,FAILED,WITHDRAWAL,LOAN,CUST25873,54,OTHER,INTERNET,INR,2025-05-05
BAN-5-3067,5,Bangalore,878.86,SUCCESS,TRANSFER,CURRENT,CUST63458,41,FEMALE,MOBILE,INR,2025-05-05
BAN-5-8375,5,Bangalore,1459.3,FAILED,TRANSFER,LOAN,CUST22121,64,OTHER,BRANCH,INR,2025-05-05
BAN-5-1725,5,Bangalore,877.88,SUCCESS,DEPOSIT,LOAN,CUST21761,48,OTHER,MOBILE,INR,2025-05-05
BAN-5-7155,5,Bangalore,2888.33,FAILED,WITHDRAWAL,SAVINGS,CUST46983,68,OTHER,INTERNET,INR,2025-05-05
BAN-5-3580,5,Bangalore,3856.87,FAILED,TRANSFER,SAVINGS,CUST52937,52,MALE,BRANCH,INR,2025-05-05
BAN-5-3050,5,Bangalore,3591.33,FAILED,DEPOSIT,SAVINGS,CUST33496,38,MALE,MOBILE,INR,2025-05-05
BAN-5-2088,5,Bangalore,4315.9,SUCCESS,TRANSFER,CURRENT,CUST40008,56,MALE,ATM,INR,2025-05-05
BAN-5-3926,5,Bangalore,2432.09,SUCCESS,TRANSFER,CURRENT,CUST14443,69,OTHER,ATM,INR,2025-05-05
BAN-5-3870,5,Bangalore,156.15,FAILED,PAYMENT,LOAN,CUST55626,25,FEMALE,MOBILE,INR,2025-05-05
BAN-5-9791,5,Bangalore,3938.85,FAILED,WITHDRAWAL,SAVINGS,CUST22387,24,OTHER,BRANCH,INR,2025-05-05
BAN-5-5420,5,Bangalore,1108.09,SUCCESS,PAYMENT,CURRENT,CUST45483,46,MALE,MOBILE,INR,2025-05-05
BAN-5-8831,5,Bangalore,796.44,FAILED,PAYMENT,SAVINGS,CUST67729,70,MALE,MOBILE,INR,2025-05-05
BAN-5-9342,5,Bangalore,4841.0,SUCCESS,TRANSFER,SAVINGS,CUST10299,67,OTHER,INTERNET,INR,2025-05-05
BAN-5-8063,5,Bangalore,2538.82,SUCCESS,DEPOSIT,SAVINGS,CUST81410,62,FEMALE,BRANCH,INR,2025-05-06
BAN-5-7808,5,Bangalore,1065.44,FAILED,TRANSFER,CURRENT,CUST34965,37,MALE,MOBILE,INR,2025-05-06
BAN-5-8420,5,Bangalore,3256.79,FAILED,TRANSFER,LOAN,CUST58761,31,MALE,ATM,INR,2025-05-06
BAN-5-8155,5,Bangalore,1090.19,SUCCESS,DEPOSIT,LOAN,CUST43317,31,MALE,ATM,INR,2025-05-06
BAN-5-3359,5,Bangalore,2119.71,FAILED,WITHDRAWAL,SAVINGS,CUST74781,46,FEMALE,BRANCH,INR,2025-05-06
BAN-5-3419,5,Bangalore,550.82,FAILED,DEPOSIT,CURRENT,CUST30522,25,OTHER,BRANCH,INR,2025-05-06
BAN-5-2944,5,Bangalore,320.12,FAILED,WITHDRAWAL,CURRENT,CUST36024,41,OTHER,INTERNET,INR,2025-05-06
BAN-5-1316,5,Bangalore,2070.72,SUCCESS,DEPOSIT,CURRENT,CUST17681,59,OTHER,ATM,INR,2025-05-06
BAN-5-4845,5,Bangalore,2437.68,SUCCESS,DEPOSIT,CURRENT,CUST14829,51,OTHER,BRANCH,INR,2025-05-06
BAN-5-6997,5,Bangalore,4428.85,FAILED,WITHDRAWAL,LOAN,CUST83397,70,OTHER,MOBILE,INR,2025-05-06
BAN-5-6192,5,Bangalore,4598.45,SUCCESS,TRANSFER,SAVINGS,CUST53498,32,FEMALE,ATM,INR,2025-05-06
BAN-5-1056,5,Bangalore,3552.45,SUCCESS,TRANSFER,LOAN,CUST92981,24,OTHER,ATM,INR,2025-05-06
BAN-5-7969,5,Bangalore,2845.78,FAILED,PAYMENT,CURRENT,CUST70714,61,FEMALE,ATM,INR,2025-05-06
BAN-5-6719,5,Bangalore,3599.08,SUCCESS,DEPOSIT,CURRENT,CUST21731,56,MALE,BRANCH,INR,2025-05-06
BAN-5-7811,5,Bangalore,4656.55,FAILED,WITHDRAWAL,LOAN,CUST65960,57,MALE,INTERNET,INR,2025-05-06
BAN-5-7850,5,Bangalore,3581.29,SUCCESS,DEPOSIT,LOAN,CUST29105,40,OTHER,BRANCH,INR,2025-05-06
BAN-5-4760,5,Bangalore,2046.65,SUCCESS,PAYMENT,SAVINGS,CUST83164,32,FEMALE,MOBILE,INR,2025-05-06
BAN-5-7473,5,Bangalore,2256.85,FAILED,TRANSFER,CURRENT,CUST62837,69,MALE,BRANCH,INR,2025-05-06
BAN-5-7778,5,Bangalore,958.86,SUCCESS,PAYMENT,LOAN,CUST59962,60,OTHER,BRANCH,INR,2025-05-06
BAN-5-4377,5,Bangalore,4004.36,FAILED,PAYMENT,CURRENT,CUST77608,67,FEMALE,BRANCH,INR,2025-05-06
BAN-5-1357,5,Bangalore,3761.54,SUCCESS,DEPOSIT,SAVINGS,CUST33864,31,MALE,BRANCH,INR,2025-05-07
BAN-5-6502,5,Bangalore,4056.26,SUCCESS,WITHDRAWAL,CURRENT,CUST92847,29,FEMALE,BRANCH,INR,2025-05-07
BAN-5-7078,5,Bangalore,3051.18,SUCCESS,WITHDRAWAL,SAVINGS,CUST29269,55,OTHER,ATM,INR,2025-05-07
BAN-5-3819,5,Bangalore,4708.77,FAILED,DEPOSIT,CURRENT,CUST76080,45,FEMALE,INTERNET,INR,2025-05-07
BAN-5-9118,5,Bangalore,3540.3,FAILED,PAYMENT,SAVINGS,CUST47139,59,MALE,BRANCH,INR,2025-05-07
BAN-5-2051,5,Bangalore,2881.03,SUCCESS,DEPOSIT,SAVINGS,CUST42242,47,MALE,MOBILE,INR,2025-05-07
BAN-5-3268,5,Bangalore,1699.55,FAILED,TRANSFER,CURRENT,CUST48243,26,FEMALE,BRANCH,INR,2025-05-07
BAN-5-3068,5,Bangalore,1782.05,SUCCESS,DEPOSIT,SAVINGS,CUST90961,26,MALE,INTERNET,INR,2025-05-07
BAN-5-2580,5,Bangalore,4728.05,FAILED,TRANSFER,CURRENT,CUST40719,46,FEMALE,BRANCH,INR,2025-05-07
BAN-5-4647,5,Bangalore,1488.85,FAILED,DEPOSIT,CURRENT,CUST93414,32,OTHER,INTERNET,INR,2025-05-07
BAN-5-1751,5,Bangalore,1143.59,FAILED,WITHDRAWAL,CURRENT,CUST58624,53,MALE,BRANCH,INR,2025-05-07
BAN-5-9610,5,Bangalore,621.61,SUCCESS,PAYMENT,LOAN,CUST79606,60,MALE,BRANCH,INR,2025-05-07
BAN-5-7963,5,Bangalore,1078.02,SUCCESS,PAYMENT,SAVINGS,CUST31601,37,OTHER,INTERNET,INR,2025-05-07
BAN-5-8460,5,Bangalore,839.36,SUCCESS,WITHDRAWAL,LOAN,CUST75611,32,FEMALE,ATM,INR,2025-05-07
BAN-5-7577,5,Bangalore,502.61,SUCCESS,TRANSFER,SAVINGS,CUST43841,50,OTHER,INTERNET,INR,2025-05-07
BAN-5-7061,5,Bangalore,4571.96,FAILED,PAYMENT,CURRENT,CUST72391,23,FEMALE,ATM,INR,2025-05-07
BAN-5-7650,5,Bangalore,2926.99,SUCCESS,DEPOSIT,CURRENT,CUST92638,22,MALE,BRANCH,INR,2025-05-07
BAN-5-7822,5,Bangalore,4435.02,FAILED,WITHDRAWAL,SAVINGS,CUST89982,27,OTHER,INTERNET,INR,2025-05-07
BAN-5-3050,5,Bangalore,620.79,SUCCESS,TRANSFER,SAVINGS,CUST97145,51,MALE,BRANCH,INR,2025-05-07
BAN-5-2697,5,Bangalore,2800.41,FAILED,WITHDRAWAL,CURRENT,CUST68890,27,FEMALE,INTERNET,INR,2025-05-07
