transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
MUM-3-6628,3,Mumbai,2246.81,SUCCESS,TRANSFER,CURRENT,CUST92338,33,OTHER,INTERNET,INR,2025-05-02
MUM-3-3184,3,Mumbai,120.05,SUCCESS,WITHDRAWAL,LOAN,CUST78560,70,OTHER,ATM,INR,2025-05-02
MUM-3-7871,3,Mumbai,4364.29,FAILED,DEPOSIT,CURRENT,CUST94871,67,FEMALE,MOBILE,INR,2025-05-02
MUM-3-3605,3,Mumbai,1187.7,FAILED,DEPOSIT,CURRENT,CUST16188,18,MALE,INTERNET,INR,2025-05-02
MUM-3-9854,3,Mumbai,2394.51,SUCCESS,PAYMENT,SAVINGS,CUST24584,69,OTHER,MOBILE,INR,2025-05-02
MUM-3-4810,3,Mumbai,3946.55,SUCCESS,PAYMENT,LOAN,CUST32444,61,OTHER,BRANCH,INR,2025-05-02
MUM-3-2073,3,Mumbai,133.46,FAILED,DEPOSIT,CURRENT,CUST30385,54,FEMALE,INTERNET,INR,2025-05-02
MUM-3-2081,3,Mumbai,2089.15,SUCCESS,PAYMENT,LOAN,CUST65919,53,MALE,MOBILE,INR,2025-05-02
MUM-3-4282,3,Mumbai,4222.01,SUCCESS,WITHDRAWAL,CURRENT,CUST51393,59,OTHER,INTERNET,INR,2025-05-02
MUM-3-9877,3,Mumbai,795.12,SUCCESS,WITHDRAWAL,CURRENT,CUST42844,69,FEMALE,MOBILE,INR,2025-05-02
MUM-3-4423,3,Mumbai,4303.03,SUCCESS,PAYMENT,CURRENT,CUST23711,63,MALE,ATM,INR,2025-05-02
MUM-3-2631,3,Mumbai,982.63,FAILED,TRANSFER,LOAN,CUST19083,28,MALE,ATM,INR,2025-05-02
MUM-3-1527,3,Mumbai,4738.56,SUCCESS,DEPOSIT,LOAN,CUST59054,56,OTHER,ATM,INR,2025-05-02
MUM-3-6943,3,Mumbai,3119.64,FAILED,WITHDRAWAL,SAVINGS,CUST81290,60,FEMALE,BRANCH,INR,2025-05-02
MUM-3-5386,3,Mumbai,4756.99,SUCCESS,TRANSFER,CURRENT,CUST68550,21,FEMALE,BRANCH,INR,2025-05-02
MUM-3-8233,3,Mumbai,3048.06,FAILED,DEPOSIT,LOAN,CUST61940,32,FEMALE,BRANCH,INR,2025-05-02
MUM-3-7612,3,Mumbai,3075.03,SUCCESS,TRANSFER,CURRENT,CUST18019,70,FEMALE,BRANCH,INR,2025-05-03
MUM-3-3087,3,Mumbai,119.12,FAILED,DEPOSIT,CURRENT,CUST71366,57,MALE,MOBILE,INR,2025-05-03
MUM-3-8982,3,Mumbai,608.21,FAILED,TRANSFER,LOAN,CUST80880,53,FEMALE,MOBILE,INR,2025-05-03
MUM-3-9684,3,Mumbai,3482.54,SUCCESS,PAYMENT,CURRENT,CUST20646,35,MALE,INTERNET,INR,2025-05-03
MUM-3-2725,3,Mumbai,284.56,SUCCESS,DEPOSIT,LOAN,CUST77678,20,OTHER,INTERNET,INR,2025-05-03
MUM-3-1092,3,Mumbai,2271.12,SUCCESS,DEPOSIT,SAVINGS,CUST85424,53,MALE,ATM,INR,2025-05-03
MUM-3-6958,3,Mumbai,4848.56,FAILED,WITHDRAWAL,SAVINGS,CUST96248,34,OTHER,ATM,INR,2025-05-03
MUM-3-1883,3,Mumbai,2572.81,SUCCESS,DEPOSIT,LOAN,CUST37941,30,FEMALE,INTERNET,INR,2025-05-03
MUM-3-6616,3,Mumbai,1668.03,FAILED,DEPOSIT,LOAN,CUST71510,34,OTHER,INTERNET,INR,2025-05-03
MUM-3-8351,3,Mumbai,2230.67,SUCCESS,DEPOSIT,CURRENT,CUST37557,25,FEMALE,MOBILE,INR,2025-05-03
MUM-3-8779,3,Mumbai,3658.76,SUCCESS,WITHDRAWAL,LOAN,CUST58071,65,MALE,ATM,INR,2025-05-03
MUM-3-4188,3,Mumbai,2921.14,FAILED,WITHDRAWAL,LOAN,CUST56984,69,FEMALE,INTERNET,INR,2025-05-03
MUM-3-8843,3,Mumbai,439.62,SUCCESS,TRANSFER,LOAN,CUST50337,42,FEMALE,ATM,INR,2025-05-03
MUM-3-5558,3,Mumbai,1148.04,FAILED,PAYMENT,CURRENT,CUST99198,68,OTHER,INTERNET,INR,2025-05-03
MUM-3-5146,3,Mumbai,735.54,SUCCESS,WITHDRAWAL,LOAN,CUST95881,39,FEMALE,INTERNET,INR,2025-05-03
MUM-3-1411,3,Mumbai,4528.09,SUCCESS,PAYMENT,SAVINGS,CUST17280,50,MALE,BRANCH,INR,2025-05-03
MUM-3-1634,3,Mumbai,649.08,FAILED,WITHDRAWAL,LOAN,CUST76547,41,FEMALE,ATM,INR,2025-05-03
MUM-3-4824,3,Mumbai,3906.44,SUCCESS,PAYMENT,SAVINGS,CUST83890,49,MALE,BRANCH,INR,2025-05-03
MUM-3-1272,3,Mumbai,827.63,SUCCESS,WITHDRAWAL,LOAN,CUST48944,48,OTHER,INTERNET,INR,2025-05-03
MUM-3-4642,3,Mumbai,1603.34,FAILED,TRANSFER,SAVINGS,CUST84374,34,MALE,MOBILE,INR,2025-05-03
MUM-3-2297,3,Mumbai,202.49,FAILED,PAYMENT,CURRENT,CUST72524,34,FEMALE,MOBILE,INR,2025-05-04
MUM-3-4240,3,Mumbai,3445.29,SUCCESS,PAYMENT,CURRENT,CUST86683,44,OTHER,MOBILE,INR,2025-05-04
MUM-3-3690,3,Mumbai,1434.5,FAILED,TRANSFER,SAVINGS,CUST31372,70,FEMALE,INTERNET,INR,2025-05-04
MUM-3-8549,3,Mumbai,3082.08,FAILED,TRANSFER,SAVINGS,CUST60354,65,MALE,BRANCH,INR,2025-05-04
MUM-3-7394,3,Mumbai,4148.81,SUCCESS,DEPOSIT,CURRENT,CUST47860,56,FEMALE,BRANCH,INR,2025-05-04
MUM-3-3421,3,Mumbai,4830.4,SUCCESS,PAYMENT,SAVINGS,CUST82657,26,MALE,MOBILE,INR,2025-05-04
MUM-3-9980,3,Mumbai,3862.59,SUCCESS,WITHDRAWAL,SAVINGS,CUST77157,28,OTHER,ATM,INR,2025-05-04
MUM-3-7965,3,Mumbai,4140.64,FAILED,PAYMENT,LOAN,CUST20120,62,FEMALE,INTERNET,INR,2025-05-04
MUM-3-5516,3,Mumbai,3293.62,FAILED,TRANSFER,LOAN,CUST16279,40,OTHER,INTERNET,INR,2025-05-04
MUM-3-9640,3,Mumbai,4490.99,FAILED,WITHDRAWAL,LOAN,CUST96585,48,MALE,BRANCH,INR,2025-05-04
MUM-3-1208,3,Mumbai,4881.66,FAILED,TRANSFER,CURRENT,CUST30284,70,MALE,ATM,INR,2025-05-04
MUM-3-5683,3,Mumbai,106.15,SUCCESS,TRANSFER,CURRENT,CUST30791,66,MALE,INTERNET,INR,2025-05-04
MUM-3-5491,3,Mumbai,2165.12,SUCCESS,WITHDRAWAL,SAVINGS,CUST47764,24,FEMALE,ATM,INR,2025-05-04
MUM-3-4452,3,Mumbai,1330.38,SUCCESS,PAYMENT,LOAN,CUST65916,66,FEMALE,INTERNET,INR,2025-05-04
MUM-3-2301,3,Mumbai,4891.92,FAILED,DEPOSIT,CURRENT,CUST70997,21,OTHER,MOBILE,INR,2025-05-04
MUM-3-4700,3,Mumbai,4633.33,SUCCESS,TRANSFER,CURRENT,CUST39385,35,OTHER,BRANCH,INR,2025-05-04
MUM-3-9860,3,Mumbai,4483.91,SUCCESS,PAYMENT,LOAN,CUST79536,30,FEMALE,ATM,INR,2025-05-04
MUM-3-4818,3,Mumbai,2488.58,FAILED,PAYMENT,CURRENT,CUST31120,27,FEMALE,MOBILE,INR,2025-05-04
MUM-3-8846,3,Mumbai,3210.11,FAILED,WITHDRAWAL,LOAN,CUST52990,27,FEMALE,INTERNET,INR,2025-05-04
MUM-3-6867,3,Mumbai,3868.82,FAILED,TRANSFER,SAVINGS,CUST37325,35,FEMALE,ATM,INR,2025-05-04
MUM-3-8173,3,Mumbai,1322.42,FAILED,PAYMENT,CURRENT,CUST49786,46,FEMALE,INTERNET,INR,2025-05-05
MUM-3-6746,3,Mumbai,2546.87,SUCCESS,WITHDRAWAL,SAVINGS,CUST34397,27,MALE,MOBILE,INR,2025-05-05
MUM-3-1922,3,Mumbai,1858.42,SUCCESS,TRANSFER,SAVINGS,CUST64931,42,OTHER,INTERNET,INR,2025-05-05
MUM-3-1577,3,Mumbai,145.43,SUCCESS,TRANSFER,SAVINGS,CUST29135,63,MALE,BRANCH,INR,2025-05-05
MUM-3-1491,3,Mumbai,1371.94,SUCCESS,PAYMENT,LOAN,CUST59167,25,OTHER,MOBILE,INR,2025-05-05
MUM-3-8911,3,Mumbai,959.29,SUCCESS,TRANSFER,SAVINGS,CUST43818,52,OTHER,BRANCH,INR,2025-05-05
MUM-3-1073,3,Mumbai,3173.72,SUCCESS,TRANSFER,SAVINGS,CUST33780,63,FEMALE,BRANCH,INR,2025-05-05
MUM-3-2647,3,Mumbai,1282.23,SUCCESS,WITHDRAWAL,LOAN,CUST86501,59,OTHER,BRANCH,INR,2025-05-05
MUM-3-3713,3,Mumbai,4321.15,FAILED,WITHDRAWAL,LOAN,CUST65949,32,OTHER,MOBILE,INR,2025-05-05
MUM-3-8721,3,Mumbai,1850.04,SUCCESS,WITHDRAWAL,SAVINGS,CUST97976,30,OTHER,BRANCH,INR,2025-05-05
MUM-3-7958,3,Mumbai,1723.68,SUCCESS,WITHDRAWAL,SAVINGS,CUST12268,56,FEMALE,ATM,INR,2025-05-05
MUM-3-8551,3,Mumbai,2928.14,FAILED,DEPOSIT,SAVINGS,CUST62619,60,MALE,INTERNET,INR,2025-05-05
MUM-3-6305,3,Mumbai,151.52,SUCCESS,DEPOSIT,SAVINGS,CUST49823,44,MALE,ATM,INR,2025-05-05
MUM-3-8117,3,Mumbai,1317.47,FAILED,WITHDRAWAL,CURRENT,CUST14150,46,MALE,MOBILE,INR,2025-05-05
MUM-3-3278,3,Mumbai,3947.11,SUCCESS,PAYMENT,LOAN,CUST54366,22,FEMALE,BRANCH,INR,2025-05-05
MUM-3-4630,3,Mumbai,3260.53,FAILED,DEPOSIT,SAVINGS,CUST66150,24,OTHER,MOBILE,INR,2025-05-05
MUM-3-1378,3,Mumbai,1067.27,FAILED,DEPOSIT,LOAN,CUST59974,61,MALE,ATM,INR,2025-05-05
MUM-3-3022,3,Mumbai,4014.01,FAILED,TRANSFER,LOAN,CUST89625,63,OTHER,MOBILE,INR,2025-05-05
MUM-3-6328,3,Mumbai,1740.85,SUCCESS,WITHDRAWAL,LOAN,CUST84133,37,MALE,INTERNET,INR,2025-05-05
MUM-3-7501,3,Mumbai,3971.44,FAILED,PAYMENT,SAVINGS,CUST91790,47,FEMALE,ATM,INR,2025-05-05
MUM-3-2487,3,Mumbai,2746.11,FAILED,TRANSFER,CURRENT,CUST95748,60,FEMALE,BRANCH,INR,2025-05-06
MUM-3-7307,3,Mumbai,3907.28,FAILED,TRANSFER,LOAN,CUST79194,44,OTHER,BRANCH,INR,2025-05-06
MUM-3-8270,3,Mumbai,4955.98,SUCCESS,TRANSFER,SAVINGS,CUST26913,65,FEMALE,BRANCH,INR,2025-05-06
MUM-3-3412,3,Mumbai,2043.47,FAILED,DEPOSIT,LOAN,CUST57110,60,MALE,MOBILE,INR,2025-05-06
MUM-3-8531,3,Mumbai,250.87,SUCCESS,WITHDRAWAL,SAVINGS,CUST25261,67,OTHER,BRANCH,INR,2025-05-06
MUM-3-1390,3,Mumbai,3946.27,SUCCESS,WITHDRAWAL,CURRENT,CUST12913,38,OTHER,MOBILE,INR,2025-05-06
MUM-3-7513,3,Mumbai,1100.25,SUCCESS,DEPOSIT,CURRENT,CUST73346,39,OTHER,MOBILE,INR,2025-05-06
MUM-3-6813,3,Mumbai,3012.29,SUCCESS,TRANSFER,LOAN,CUST14438,28,MALE,MOBILE,INR,2025-05-06
MUM-3-3433,3,Mumbai,3284.63,SUCCESS,WITHDRAWAL,LOAN,CUST13885,39,FEMALE,MOBILE,INR,2025-05-06
MUM-3-9031,3,Mumbai,4072.08,SUCCESS,DEPOSIT,LOAN,CUST92961,41,MALE,ATM,INR,2025-05-06
MUM-3-1269,3,Mumbai,2441.86,SUCCESS,PAYMENT,LOAN,CUST22310,28,MALE,MOBILE,INR,2025-05-06
MUM-3-4759,3,Mumbai,2900.76,SUCCESS,DEPOSIT,SAVINGS,CUST96514,40,FEMALE,INTERNET,INR,2025-05-06
MUM-3-7228,3,Mumbai,3110.69,FAILED,TRANSFER,SAVINGS,CUST66708,65,OTHER,ATM,INR,2025-05-06
MUM-3-5467,3,Mumbai,2437.91,FAILED,PAYMENT,LOAN,CUST22799,33,OTHER,MOBILE,INR,2025-05-06
MUM-3-3749,3,Mumbai,660.01,SUCCESS,TRANSFER,LOAN,CUST55606,66,MALE,MOBILE,INR,2025-05-06
MUM-3-9487,3,Mumbai,3510.43,FAILED,DEPOSIT,LOAN,CUST35764,45,MALE,MOBILE,INR,2025-05-06
MUM-3-3126,3,Mumbai,4511.22,FAILED,PAYMENT,SAVINGS,CUST45172,58,MALE,ATM,INR,2025-05-06
MUM-3-2820,3,Mumbai,1292.6,SUCCESS,WITHDRAWAL,CURRENT,CUST34885,32,FEMALE,BRANCH,INR,2025-05-06
MUM-3-4429,3,Mumbai,4608.5,FAILED,DEPOSIT,SAVINGS,CUST10565,43,FEMALE,MOBILE,INR,2025-05-06
MUM-3-7147,3,Mumbai,536.78,SUCCESS,TRANSFER,SAVINGS,CUST83127,30,MALE,MOBILE,INR,2025-05-06
MUM-3-1830,3,Mumbai,3782.86,FAILED,DEPOSIT,CURRENT,CUST94894,20,OTHER,ATM,INR,2025-05-07
MUM-3-2564,3,Mumbai,2656.49,FAILED,TRANSFER,SAVINGS,CUST71893,58,MALE,MOBILE,INR,2025-05-07
MUM-3-2204,3,Mumbai,841.26,SUCCESS,TRANSFER,CURRENT,CUST21209,59,OTHER,INTERNET,INR,2025-05-07
MUM-3-9219,3,Mumbai,3381.59,FAILED,DEPOSIT,SAVINGS,CUST79609,61,FEMALE,INTERNET,INR,2025-05-07
MUM-3-6532,3,Mumbai,3468.93,SUCCESS,WITHDRAWAL,CURRENT,CUST31761,61,OTHER,INTERNET,INR,2025-05-07
MUM-3-9503,3,Mumbai,2165.19,FAILED,TRANSFER,LOAN,CUST47765,61,FEMALE,ATM,INR,2025-05-07
MUM-3-4385,3,Mumbai,3000.3,FAILED,PAYMENT,CURRENT,CUST41261,51,OTHER,BRANCH,INR,2025-05-07
MUM-3-4725,3,Mumbai,3016.23,FAILED,WITHDRAWAL,CURRENT,CUST45121,27,MALE,BRANCH,INR,2025-05-07
MUM-3-3197,3,Mumbai,1350.56,FAILED,WITHDRAWAL,SAVINGS,CUST27363,39,OTHER,BRANCH,INR,2025-05-07
MUM-3-9435,3,Mumbai,879.22,SUCCESS,TRANSFER,LOAN,CUST78636,45,OTHER,INTERNET,INR,2025-05-07
MUM-3-1836,3,Mumbai,4782.27,SUCCESS,DEPOSIT,SAVINGS,CUST31973,55,FEMALE,INTERNET,INR,2025-05-07
MUM-3-3066,3,Mumbai,2755.31,FAILED,WITHDRAWAL,CURRENT,CUST19351,70,OTHER,BRANCH,INR,2025-05-07
MUM-3-2842,3,Mumbai,4879.91,FAILED,DEPOSIT,SAVINGS,CUST95975,35,FEMALE,INTERNET,INR,2025-05-07
MUM-3-6539,3,Mumbai,3395.09,FAILED,TRANSFER,LOAN,CUST57981,52,OTHER,BRANCH,INR,2025-05-07
MUM-3-3335,3,Mumbai,2981.74,SUCCESS,WITHDRAWAL,LOAN,CUST46719,32,MALE,MOBILE,INR,2025-05-07
MUM-3-4232,3,Mumbai,4786.42,SUCCESS,DEPOSIT,SAVINGS,CUST75738,30,OTHER,BRANCH,INR,2025-05-07
MUM-3-4972,3,Mumbai,3299.61,SUCCESS,DEPOSIT,SAVINGS,CUST49436,60,OTHER,MOBILE,INR,2025-05-07
MUM-3-5787,3,Mumbai,4798.99,FAILED,WITHDRAWAL,SAVINGS,CUST30222,59,FEMALE,MOBILE,INR,2025-05-07
MUM-3-7189,3,Mumbai,321.9,FAILED,PAYMENT,SAVINGS,CUST57908,61,FEMALE,MOBILE,INR,2025-05-07
MUM-3-7371,3,Mumbai,2166.91,SUCCESS,PAYMENT,LOAN,CUST75588,48,OTHER,ATM,INR,2025-05-07
