transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
BAN-2-1900,2,Bangalore,3426.85,FAILED,WITHDRAWAL,SAVINGS,CUST65669,45,FEMALE,MOBILE,INR,2025-05-02
BAN-2-5361,2,Bangalore,4419.19,FAILED,TRANSFER,LOAN,CUST57648,35,MALE,MOBILE,INR,2025-05-02
BAN-2-9902,2,Bangalore,1720.87,SUCCESS,WITHDRAWAL,LOAN,CUST75569,18,OTHER,INTERNET,INR,2025-05-02
BAN-2-6780,2,Bangalore,2767.7,SUCCESS,TRANSFER,CURRENT,CUST28749,26,OTHER,ATM,INR,2025-05-02
BAN-2-1662,2,Bangalore,2315.2,SUCCESS,TRANSFER,CURRENT,CUST24544,43,FEMALE,MOBILE,INR,2025-05-02
BAN-2-4312,2,Bangalore,4963.3,FAILED,PAYMENT,LOAN,CUST47289,38,FEMALE,ATM,INR,2025-05-02
BAN-2-3410,2,Bangalore,3879.06,FAILED,WITHDRAWAL,SAVINGS,CUST22686,54,OTHER,MOBILE,INR,2025-05-02
BAN-2-9454,2,Bangalore,1834.77,FAILED,DEPOSIT,CURRENT,CUST11157,44,OTHER,BRANCH,INR,2025-05-02
BAN-2-7008,2,Bangalore,214.32,SUCCESS,WITHDRAWAL,LOAN,CUST92301,22,FEMALE,BRANCH,INR,2025-05-02
BAN-2-6500,2,Bangalore,4412.39,SUCCESS,TRANSFER,LOAN,CUST28928,63,FEMALE,ATM,INR,2025-05-02
BAN-2-2007,2,Bangalore,4447.18,FAILED,TRANSFER,CURRENT,CUST27998,65,FEMALE,BRANCH,INR,2025-05-02
BAN-2-3696,2,Bangalore,1251.04,FAILED,DEPOSIT,SAVINGS,CUST66994,59,MALE,MOBILE,INR,2025-05-02
BAN-2-5271,2,Bangalore,1053.4,FAILED,PAYMENT,CURRENT,CUST20335,67,MALE,BRANCH,INR,2025-05-03
BAN-2-8712,2,Bangalore,3162.45,SUCCESS,PAYMENT,LOAN,CUST37667,42,MALE,BRANCH,INR,2025-05-03
BAN-2-4087,2,Bangalore,334.4,SUCCESS,WITHDRAWAL,LOAN,CUST64817,33,MALE,MOBILE,INR,2025-05-03
BAN-2-3442,2,Bangalore,3056.0,SUCCESS,TRANSFER,LOAN,CUST16177,33,FEMALE,BRANCH,INR,2025-05-03
BAN-2-9525,2,Bangalore,3950.04,FAILED,WITHDRAWAL,SAVINGS,CUST40651,47,OTHER,BRANCH,INR,2025-05-03
BAN-2-8729,2,Bangalore,1577.18,SUCCESS,PAYMENT,CURRENT,CUST91786,22,FEMALE,BRANCH,INR,2025-05-03
BAN-2-1700,2,Bangalore,702.08,FAILED,WITHDRAWAL,SAVINGS,CUST51167,23,MALE,MOBILE,INR,2025-05-03
BAN-2-3826,2,Bangalore,3252.97,FAILED,WITHDRAWAL,SAVINGS,CUST67317,20,OTHER,INTERNET,INR,2025-05-03
BAN-2-8841,2,Bangalore,2336.18,FAILED,WITHDRAWAL,CURRENT,CUST37878,32,OTHER,MOBILE,INR,2025-05-03
BAN-2-9497,2,Bangalore,380.87,SUCCESS,TRANSFER,CURRENT,CUST22035,67,MALE,INTERNET,INR,2025-05-03
BAN-2-8502,2,Bangalore,2794.06,SUCCESS,PAYMENT,LOAN,CUST58311,66,MALE,ATM,INR,2025-05-03
BAN-2-3193,2,Bangalore,4616.69,SUCCESS,PAYMENT,LOAN,CUST36525,51,FEMALE,INTERNET,INR,2025-05-03
BAN-2-7993,2,Bangalore,3756.93,SUCCESS,PAYMENT,LOAN,CUST77785,29,FEMALE,MOBILE,INR,2025-05-03
BAN-2-6263,2,Bangalore,1326.8,SUCCESS,TRANSFER,CURRENT,CUST40040,66,MALE,INTERNET,INR,2025-05-03
BAN-2-4930,2,Bangalore,2881.43,FAILED,DEPOSIT,CURRENT,CUST72698,70,MALE,BRANCH,INR,2025-05-03
BAN-2-3192,2,Bangalore,360.77,FAILED,TRANSFER,LOAN,CUST69190,48,MALE,INTERNET,INR,2025-05-03
BAN-2-5955,2,Bangalore,1203.3,FAILED,WITHDRAWAL,CURRENT,CUST56710,33,OTHER,MOBILE,INR,2025-05-03
BAN-2-4599,2,Bangalore,639.4,FAILED,WITHDRAWAL,SAVINGS,CUST23109,24,MALE,INTERNET,INR,2025-05-03
BAN-2-3133,2,Bangalore,1496.93,SUCCESS,DEPOSIT,SAVINGS,CUST32773,63,MALE,INTERNET,INR,2025-05-03
BAN-2-8957,2,Bangalore,2846.27,FAILED,PAYMENT,SAVINGS,CUST99813,24,OTHER,MOBILE,INR,2025-05-03
BAN-2-5657,2,Bangalore,978.68,FAILED,DEPOSIT,SAVINGS,CUST19951,30,MALE,MOBILE,INR,2025-05-04
BAN-2-7009,2,Bangalore,933.56,FAILED,DEPOSIT,LOAN,CUST32230,58,FEMALE,ATM,INR,2025-05-04
BAN-2-2095,2,Bangalore,3384.86,SUCCESS,WITHDRAWAL,CURRENT,CUST50882,60,OTHER,MOBILE,INR,2025-05-04
BAN-2-6250,2,Bangalore,3994.86,FAILED,WITHDRAWAL,CURRENT,CUST32907,61,OTHER,MOBILE,INR,2025-05-04
BAN-2-2992,2,Bangalore,3296.24,FAILED,TRANSFER,SAVINGS,CUST50244,31,FEMALE,INTERNET,INR,2025-05-04
BAN-2-2501,2,Bangalore,680.52,SUCCESS,PAYMENT,LOAN,CUST84077,49,OTHER,BRANCH,INR,2025-05-04
BAN-2-2567,2,Bangalore,3119.97,FAILED,WITHDRAWAL,CURRENT,CUST36951,48,MALE,ATM,INR,2025-05-04
BAN-2-5665,2,Bangalore,469.01,FAILED,WITHDRAWAL,SAVINGS,CUST99232,25,OTHER,MOBILE,INR,2025-05-04
BAN-2-2200,2,Bangalore,4953.35,SUCCESS,WITHDRAWAL,CURRENT,CUST71940,48,OTHER,MOBILE,INR,2025-05-04
BAN-2-5013,2,Bangalore,2064.98,SUCCESS,TRANSFER,CURRENT,CUST84384,23,MALE,BRANCH,INR,2025-05-04
BAN-2-9535,2,Bangalore,900.01,FAILED,TRANSFER,CURRENT,CUST91308,43,OTHER,BRANCH,INR,2025-05-04
BAN-2-9259,2,Bangalore,3668.43,FAILED,PAYMENT,LOAN,CUST78156,62,FEMALE,ATM,INR,2025-05-04
BAN-2-6341,2,Bangalore,4214.87,SUCCESS,TRANSFER,LOAN,CUST22903,53,OTHER,MOBILE,INR,2025-05-04
BAN-2-3818,2,Bangalore,3825.41,FAILED,PAYMENT,LOAN,CUST76070,28,OTHER,INTERNET,INR,2025-05-04
BAN-2-8159,2,Bangalore,4984.02,SUCCESS,WITHDRAWAL,LOAN,CUST24594,59,FEMALE,ATM,INR,2025-05-04
BAN-2-7231,2,Bangalore,796.83,FAILED,WITHDRAWAL,CURRENT,CUST51247,45,MALE,ATM,INR,2025-05-04
BAN-2-2455,2,Bangalore,2458.68,FAILED,DEPOSIT,CURRENT,CUST97234,38,FEMALE,MOBILE,INR,2025-05-04
BAN-2-7537,2,Bangalore,4258.03,FAILED,PAYMENT,SAVINGS,CUST53517,21,MALE,ATM,INR,2025-05-04
BAN-2-9630,2,Bangalore,4597.48,FAILED,DEPOSIT,CURRENT,CUST52001,33,FEMALE,ATM,INR,2025-05-04
BAN-2-7188,2,Bangalore,4304.54,SUCCESS,PAYMENT,CURRENT,CUST23395,46,MALE,BRANCH,INR,2025-05-04
BAN-2-6894,2,Bangalore,3398.47,SUCCESS,DEPOSIT,LOAN,CUST22169,28,OTHER,INTERNET,INR,2025-05-05
BAN-2-4702,2,Bangalore,4262.78,FAILED,DEPOSIT,LOAN,CUST66327,26,FEMALE,BRANCH,INR,2025-05-05
BAN-2-9707,2,Bangalore,2078.61,FAILED,PAYMENT,LOAN,CUST49096,19,OTHER,ATM,INR,2025-05-05
BAN-2-1675,2,Bangalore,2110.23,FAILED,WITHDRAWAL,CURRENT,CUST41749,55,FEMALE,BRANCH,INR,2025-05-05
BAN-2-8704,2,Bangalore,1981.67,SUCCESS,DEPOSIT,SAVINGS,CUST62437,32,OTHER,INTERNET,INR,2025-05-05
BAN-2-7714,2,Bangalore,978.76,SUCCESS,WITHDRAWAL,CURRENT,CUST87352,54,FEMALE,MOBILE,INR,2025-05-05
BAN-2-4465,2,Bangalore,189.36,SUCCESS,PAYMENT,CURRENT,CUST28083,33,FEMALE,INTERNET,INR,2025-05-05
BAN-2-4163,2,Bangalore,845.62,SUCCESS,PAYMENT,SAVINGS,CUST62407,59,MALE,MOBILE,INR,2025-05-05
BAN-2-2620,2,Bangalore,171.51,FAILED,PAYMENT,CURRENT,CUST19406,43,MALE,ATM,INR,2025-05-05
BAN-2-5868,2,Bangalore,685.61,SUCCESS,WITHDRAWAL,CURRENT,CUST25269,64,FEMALE,MOBILE,INR,2025-05-05
BAN-2-4569,2,Bangalore,2310.84,FAILED,WITHDRAWAL,SAVINGS,CUST40388,54,FEMALE,ATM,INR,2025-05-05
BAN-2-6797,2,Bangalore,3353.58,FAILED,TRANSFER,LOAN,CUST87225,28,MALE,INTERNET,INR,2025-05-05
BAN-2-7371,2,Bangalore,4180.66,SUCCESS,WITHDRAWAL,CURRENT,CUST72556,63,FEMALE,ATM,INR,2025-05-05
BAN-2-6777,2,Bangalore,3560.91,SUCCESS,WITHDRAWAL,LOAN,CUST16175,38,MALE,BRANCH,INR,2025-05-05
BAN-2-1829,2,Bangalore,291.77,FAILED,PAYMENT,SAVINGS,CUST12210,60,OTHER,MOBILE,INR,2025-05-05
BAN-2-7150,2,Bangalore,4486.58,SUCCESS,DEPOSIT,SAVINGS,CUST54054,54,OTHER,INTERNET,INR,2025-05-05
BAN-2-6916,2,Bangalore,2006.31,SUCCESS,WITHDRAWAL,LOAN,CUST46700,62,OTHER,BRANCH,INR,2025-05-05
BAN-2-2532,2,Bangalore,2017.72,FAILED,DEPOSIT,CURRENT,CUST47912,30,FEMALE,MOBILE,INR,2025-05-05
BAN-2-6505,2,Bangalore,2451.58,SUCCESS,PAYMENT,SAVINGS,CUST20808,35,FEMALE,BRANCH,INR,2025-05-05
BAN-2-8911,2,Bangalore,1053.41,FAILED,PAYMENT,SAVINGS,CUST18363,32,OTHER,MOBILE,INR,2025-05-05
BAN-2-5749,2,Bangalore,1961.05,FAILED,DEPOSIT,LOAN,CUST44191,70,OTHER,ATM,INR,2025-05-06
BAN-2-8996,2,Bangalore,2838.89,FAILED,PAYMENT,LOAN,CUST98668,28,FEMALE,ATM,INR,2025-05-06
BAN-2-9863,2,Bangalore,4260.53,SUCCESS,PAYMENT,LOAN,CUST42044,68,OTHER,ATM,INR,2025-05-06
BAN-2-4641,2,Bangalore,3501.16,FAILED,DEPOSIT,SAVINGS,CUST59546,40,FEMALE,INTERNET,INR,2025-05-06
BAN-2-2784,2,Bangalore,2478.81,SUCCESS,TRANSFER,CURRENT,CUST13092,57,FEMALE,ATM,INR,2025-05-06
BAN-2-3565,2,Bangalore,3122.9,SUCCESS,WITHDRAWAL,CURRENT,CUST61106,70,OTHER,MOBILE,INR,2025-05-06
BAN-2-7423,2,Bangalore,1693.97,FAILED,TRANSFER,SAVINGS,CUST91196,66,MALE,ATM,INR,2025-05-06
BAN-2-9037,2,Bangalore,1673.88,SUCCESS,DEPOSIT,LOAN,CUST27939,55,OTHER,INTERNET,INR,2025-05-06
BAN-2-4840,2,Bangalore,1027.92,FAILED,WITHDRAWAL,LOAN,CUST35725,55,MALE,INTERNET,INR,2025-05-06
BAN-2-1403,2,Bangalore,1715.61,SUCCESS,WITHDRAWAL,LOAN,CUST58494,44,FEMALE,ATM,INR,2025-05-06
BAN-2-2780,2,Bangalore,379.8,FAILED,PAYMENT,SAVINGS,CUST28167,37,MALE,BRANCH,INR,2025-05-06
BAN-2-6549,2,Bangalore,4666.53,SUCCESS,DEPOSIT,SAVINGS,CUST51529,24,FEMALE,BRANCH,INR,2025-05-06
BAN-2-7354,2,Bangalore,667.67,SUCCESS,DEPOSIT,SAVINGS,CUST89045,38,OTHER,BRANCH,INR,2025-05-06
BAN-2-1710,2,Bangalore,3186.09,SUCCESS,DEPOSIT,SAVINGS,CUST39305,35,FEMALE,INTERNET,INR,2025-05-06
BAN-2-4478,2,Bangalore,3098.27,SUCCESS,PAYMENT,CURRENT,CUST18634,49,MALE,ATM,INR,2025-05-06
BAN-2-6567,2,Bangalore,1401.62,SUCCESS,PAYMENT,SAVINGS,CUST25789,41,OTHER,INTERNET,INR,2025-05-06
BAN-2-5711,2,Bangalore,2085.92,FAILED,TRANSFER,LOAN,CUST65586,53,OTHER,BRANCH,INR,2025-05-06
BAN-2-5040,2,Bangalore,1620.59,SUCCESS,DEPOSIT,LOAN,CUST67071,19,MALE,MOBILE,INR,2025-05-06
BAN-2-4209,2,Bangalore,1392.69,SUCCESS,TRANSFER,LOAN,CUST53734,30,FEMALE,INTERNET,INR,2025-05-06
BAN-2-2025,2,Bangalore,1054.27,FAILED,PAYMENT,SAVINGS,CUST73120,37,FEMALE,MOBILE,INR,2025-05-06
BAN-2-7760,2,Bangalore,1095.23,SUCCESS,TRANSFER,CURRENT,CUST53814,42,FEMALE,MOBILE,INR,2025-05-07
BAN-2-8642,2,Bangalore,4343.49,SUCCESS,PAYMENT,LOAN,CUST31838,24,FEMALE,ATM,INR,2025-05-07
BAN-2-9784,2,Bangalore,2578.63,SUCCESS,DEPOSIT,CURRENT,CUST52295,58,MALE,ATM,INR,2025-05-07
BAN-2-3620,2,Bangalore,2352.26,FAILED,TRANSFER,SAVINGS,CUST22780,69,MALE,MOBILE,INR,2025-05-07
BAN-2-7915,2,Bangalore,2350.08,FAILED,PAYMENT,SAVINGS,CUST67238,43,MALE,MOBILE,INR,2025-05-07
BAN-2-9994,2,Bangalore,3600.88,FAILED,WITHDRAWAL,SAVINGS,CUST29772,20,FEMALE,MOBILE,INR,2025-05-07
BAN-2-8055,2,Bangalore,4966.01,FAILED,PAYMENT,CURRENT,CUST37271,29,OTHER,MOBILE,INR,2025-05-07
BAN-2-5902,2,Bangalore,518.92,FAILED,PAYMENT,SAVINGS,CUST43896,59,MALE,MOBILE,INR,2025-05-07
BAN-2-3084,2,Bangalore,4678.65,FAILED,DEPOSIT,LOAN,CUST67649,18,FEMALE,INTERNET,INR,2025-05-07
BAN-2-3536,2,Bangalore,1152.42,SUCCESS,WITHDRAWAL,SAVINGS,CUST73451,19,FEMALE,ATM,INR,2025-05-07
BAN-2-9026,2,Bangalore,305.97,SUCCESS,WITHDRAWAL,SAVINGS,CUST86060,27,MALE,INTERNET,INR,2025-05-07
BAN-2-6373,2,Bangalore,642.34,SUCCESS,WITHDRAWAL,LOAN,CUST10217,32,OTHER,MOBILE,INR,2025-05-07
BAN-2-7677,2,Bangalore,3923.46,FAILED,TRANSFER,CURRENT,CUST36864,31,FEMALE,ATM,INR,2025-05-07
BAN-2-4933,2,Bangalore,4403.34,SUCCESS,WITHDRAWAL,SAVINGS,CUST16158,65,OTHER,INTERNET,INR,2025-05-07
BAN-2-9173,2,Bangalore,2192.05,FAILED,PAYMENT,CURRENT,CUST73086,21,OTHER,INTERNET,INR,2025-05-07
BAN-2-7937,2,Bangalore,2663.4,FAILED,TRANSFER,CURRENT,CUST31593,66,MALE,BRANCH,INR,2025-05-07
BAN-2-5159,2,Bangalore,1357.15,FAILED,TRANSFER,SAVINGS,CUST49211,28,FEMALE,BRANCH,INR,2025-05-07
BAN-2-7697,2,Bangalore,1084.98,FAILED,TRANSFER,SAVINGS,CUST82160,39,FEMALE,MOBILE,INR,2025-05-07
BAN-2-2546,2,Bangalore,165.2,FAILED,WITHDRAWAL,CURRENT,CUST98201,48,MALE,MOBILE,INR,2025-05-07
BAN-2-8284,2,Bangalore,341.89,FAILED,WITHDRAWAL,LOAN,CUST53069,62,OTHER,INTERNET,INR,2025-05-07
